User ID,Average Weekly Post Count,Average Weekly Online Days,Usage Trend,Most Frequent Post Time,Morning Posts,Afternoon Posts,Evening Posts,Pictures Posted,Emojis Used,Publish Tool,Preference
2016713117,14.88,4.50,increase,afternoon,110,251,26,66,139,iPhone 14 Pro: 4,emoji
5172843865,2.58,2.00,increase,afternoon,14,37,16,28,29,"互动集卡: 1, iPhone 14 Pro Max: 2","emoji, pictures"
6155789269,0.27,1.00,no change,evening,1,2,3,0,0,None,none
1911929323,3.54,2.50,increase,evening,17,18,57,77,78,iPhone 15 Pro Max: 91,"emoji, pictures"
2943304674,1.19,1.50,decrease,evening,4,4,23,20,20,"iPhone 13 Pro Max: 22, iPhone 15 Pro Max: 3, 会员特权专用: 1, 体育博主动态: 1","emoji, pictures"
7494003654,3.46,3.00,increase,evening,15,32,43,36,60,"iPhone 11: 3, Redmi Note 8四摄: 2",emoji
2983578965,23.05,4.00,decrease,evening,21,220,266,328,358,None,emoji
1727548672,2.19,2.00,decrease,afternoon,6,41,10,14,15,iPhone 15 Pro Max: 30,"emoji, pictures"
3761868337,25.50,5.50,increase,evening,132,244,287,130,172,"广告博👇iPhone客户端: 17, 老爷保号✨iPhone客户端: 618",emoji
6348849401,15.73,6.50,increase,evening,58,140,211,41,45,iPhone客户端: 273,"emoji, pictures"
1517148432,0.05,1.00,no change,evening,0,0,1,0,0,会员特权专用: 1,none
2447973003,0.32,1.00,no change,afternoon,0,6,1,4,4,None,"emoji, pictures"
1256938620,13.18,6.00,decrease,morning,101,91,98,18,70,iPhone 14: 172,emoji
5151079814,38.73,6.50,increase,evening,305,278,424,237,757,肖战顺顺利利: 7,emoji
2280198017,40.18,6.50,increase,morning,338,275,271,185,186,None,"emoji, pictures"
2983241190,45.45,4.50,increase,evening,254,340,406,881,889,"vivo X100 Pro: 331, 粉丝红包: 3, HUAWEI Pura 70 Ultra: 1",emoji
3231534372,42.19,6.50,decrease,afternoon,345,639,113,104,113,"一加 9RT: 59, 网易新闻客户端: 1, iPhone客户端: 225",emoji
5092745239,2.19,2.00,increase,evening,12,20,25,23,47,"HUAWEI P50 Pro: 7, 似梦🌒HarmonyOS设备: 16",emoji
7878964951,2.65,3.00,decrease,evening,18,7,44,33,63,"会员特权专用: 1, 哔哩哔哩: 3",emoji
5948513708,0.92,1.50,decrease,evening,2,9,13,11,11,iPhone客户端: 24,"emoji, pictures"
6105825804,3.50,2.50,decrease,morning,34,27,30,18,28,"iPhone 15 Pro Max: 59, 网易云音乐: 1, vivo X Flip: 11, iPhone 12: 17",emoji
1706675184,45.32,6.00,increase,evening,210,273,514,139,146,None,emoji
3217742437,38.42,6.00,increase,morning,485,365,149,841,841,"iPhone 15 Pro Max: 998, HUAWEI Pura 70 Pro+: 1","emoji, pictures"
5347468522,18.58,6.00,decrease,morning,235,123,125,233,263,"网络邻居: 167, iPhone 14 Pro: 1, iPhone X: 1",emoji
1307651590,0.81,1.50,decrease,afternoon,8,10,3,4,5,None,"emoji, pictures"
2041418617,0.50,1.00,increase,afternoon,2,5,4,7,10,iPhone 14 Pro Max: 1,"emoji, pictures"
6463297870,33.58,3.50,increase,afternoon,342,522,9,49,252,"iPhone 11: 2, iPhone 14 Pro: 1",emoji
2676795805,0.08,1.00,no change,evening,0,0,1,1,1,iPhone客户端: 1,"emoji, pictures"
5757132779,0.11,1.00,no change,evening,0,0,1,0,0,None,none
1218966851,1.54,2.00,increase,evening,6,14,20,30,31,"Xiaomi 14 Ultra: 18, Xiaomi 14 Pro 钛金属: 17","emoji, pictures"
1876013145,0.50,1.00,decrease,afternoon,4,6,3,0,0,iPhone客户端: 13,none
6416483554,44.96,5.00,increase,evening,182,428,559,435,581,"一加Ace3Pro性能猛兽: 16, 粉丝红包: 1, Xiaomi 14 Ultra: 77, vivo X100 Ultra: 339, 粉丝订阅VPlus: 4, OPPO Find X7 Ultra: 65, iPhone 15 Pro: 14, 一加12 十年旗舰: 5, 粉丝订阅: 6, vivo X Fold3: 180, iQOO 12 内外出众: 27, 你魅事吧Android: 12, 魅族21Note手机特种兵: 2, iQOO Z9 Turbo: 6, 一加 Ace 3V: 2, Android: 1, OPPO Find N3: 10, 点评: 1, 拖延症的一天: 9",emoji
1640663757,18.31,7.00,increase,afternoon,45,320,111,436,436,"iPhone客户端: 115, iPhone 11: 18","emoji, pictures"
3771203061,1.54,1.50,decrease,afternoon,2,26,12,34,34,iPhone 14 Pro Max: 38,"emoji, pictures"
6525010965,43.42,5.00,increase,afternoon,307,436,386,471,822,None,emoji
7536272024,2.54,2.50,no change,evening,22,19,25,35,35,iPhone 15 Pro: 1,"emoji, pictures"
2600534433,0.22,1.00,no change,evening,0,0,2,0,0,HarmonyOS设备: 2,none
1772752875,2.18,3.00,decrease,evening,0,6,42,4,6,iPhone 14 Pro Max: 45,"emoji, pictures"
2286552551,3.85,3.00,decrease,morning,43,38,19,27,28,"HUAWEI Pura 70 Ultra: 16, iQOO 12 内外出众: 24","emoji, pictures"
7792991073,2.91,2.50,decrease,evening,6,26,32,14,15,Android客户端: 17,"emoji, pictures"
1315583063,0.11,1.00,no change,afternoon,0,1,0,0,0,iPhone 13 Pro Max: 1,none
5783356579,0.46,1.00,decrease,evening,0,2,10,6,6,iPhone客户端: 12,"emoji, pictures"
7724466614,0.06,1.00,no change,evening,0,0,1,0,0,None,none
1763582395,1.19,1.50,increase,evening,9,10,12,8,9,iPhone 15 Pro Max: 1,"emoji, pictures"
1326410461,55.41,5.50,increase,afternoon,284,683,252,216,218,"iPhone 13 Pro Max: 75, HUAWEI P30: 74","emoji, pictures"
7897462336,38.95,5.00,increase,morning,542,289,26,218,223,None,"emoji, pictures"
2909406375,39.46,5.00,increase,afternoon,342,435,249,587,698,None,emoji
6587004885,45.91,3.50,increase,evening,301,317,392,83,85,"iPhone 15 Pro: 49, 几滴云: 181","emoji, pictures"
2178514797,41.19,5.00,increase,afternoon,333,434,304,241,242,HUAWEI Mate 60 Pro: 827,"emoji, pictures"
1628579483,4.58,2.50,increase,afternoon,19,73,27,37,47,iPhone 15: 30,emoji
2174371480,0.23,1.00,decrease,afternoon,0,3,2,1,1,华为 Mate X5 典藏版: 3,"emoji, pictures"
2462689840,0.06,1.00,no change,evening,0,0,1,0,0,None,none
6427644421,6.19,4.50,decrease,afternoon,53,65,43,42,47,None,"emoji, pictures"
1971209421,11.00,5.00,increase,evening,89,42,155,104,152,"iPhone 12 mini: 136, iPhone 12: 52, OPPO Reno5 5G: 1",emoji
2006106727,4.58,2.00,decrease,afternoon,31,54,34,15,16,"华为 Mate X5: 56, iPhone 13 Pro Max: 41","emoji, pictures"
1305972435,10.19,5.50,decrease,morning,90,86,89,170,181,"粉丝红包: 2, 潘潘猫的小店: 3, 点评: 1",emoji
5899680976,2.96,2.50,increase,evening,9,33,35,34,40,None,emoji
1406090915,27.92,6.50,decrease,evening,119,275,332,246,263,"iPhone 12 Pro Max: 550, 小红书_RED: 1",emoji
6112228723,45.50,4.00,increase,evening,216,342,443,891,911,皮皮时光机: 970,emoji
1815418641,1.12,1.50,decrease,morning,18,5,6,14,14,"荣耀200 Pro 写真相机: 7, 荣耀100 Pro 写真相机: 20","emoji, pictures"
2792161641,0.08,1.00,no change,afternoon,0,1,0,0,0,None,none
5097562275,17.42,5.50,decrease,evening,96,139,218,284,298,OPPO Find N3 Flip: 2,emoji
3947532062,0.14,1.00,no change,afternoon,0,3,0,2,2,iPhone客户端: 2,"emoji, pictures"
3723390977,1.96,2.00,decrease,evening,3,12,36,32,32,"iPhone 15 Pro Max: 47, iPhone 14 Pro Max: 2","emoji, pictures"
7362321832,57.81,6.00,increase,evening,370,510,623,865,881,"几滴云: 1368, iPhone客户端: 5",emoji
6144110089,0.11,1.00,no change,evening,0,0,1,0,0,None,none
7362321873,44.95,6.00,increase,evening,205,366,418,201,203,"几滴云: 567, iPhone客户端: 258","emoji, pictures"
1903548543,5.00,4.00,decrease,afternoon,15,90,25,36,39,None,"emoji, pictures"
7374710405,0.09,1.00,no change,evening,0,0,2,0,0,会员特权专用: 1,none
5090680125,1.18,1.50,increase,evening,8,3,15,3,3,vivo Z5x性能实力派: 20,"emoji, pictures"
1852299857,37.12,6.50,increase,morning,367,366,232,290,322,"HUAWEI Mate 60 Pro: 671, 粉丝订阅VPlus: 2, 哔哩哔哩移动客户端: 1",emoji
5578531290,3.92,4.00,increase,afternoon,20,50,32,14,14,iPhone客户端: 1,"emoji, pictures"
7516966504,0.08,1.00,no change,evening,0,0,1,0,0,None,none
2821228003,0.28,1.00,no change,evening,0,0,5,0,0,iPhone客户端: 4,none
1235576307,1.59,2.00,decrease,morning,18,10,7,12,17,None,"emoji, pictures"
7536865582,0.58,1.00,increase,evening,1,6,8,3,4,"iPhone 13: 12, 长佩阅读: 2","emoji, pictures"
6583300296,0.82,1.50,no change,evening,6,2,10,9,10,iPhone客户端: 17,"emoji, pictures"
2893745431,0.11,1.00,no change,evening,0,0,1,0,0,None,none
6084463177,46.77,4.50,increase,evening,269,344,416,388,511,点评: 1,emoji
6060404248,38.50,5.00,increase,evening,227,385,389,493,505,"Android: 228, iPhone客户端: 746",emoji
1625646585,4.73,3.00,increase,afternoon,15,67,41,9,14,iPhone 13 Pro: 1,"emoji, pictures"
3565759237,0.06,1.00,no change,afternoon,0,1,0,0,0,iPhone客户端: 1,none
5656129896,3.27,2.50,increase,evening,15,28,42,29,30,"HUAWEI Pura 70 Ultra: 5, 华为Pocket 2: 1","emoji, pictures"
1225419417,6.73,4.00,decrease,evening,30,43,75,35,59,"HUAWEI Mate 60 Pro+: 64, iPhone 13 Pro Max: 74, 粉丝红包: 1",emoji
1874652355,7.58,5.00,decrease,evening,29,76,92,42,54,"iPhone 13 Pro Max: 190, 会员特权专用: 1, 体育博主动态: 1",emoji
2949872780,4.54,4.00,decrease,afternoon,16,52,50,64,88,"网易云音乐: 9, iPhone 15 Pro: 37, iPhone 14: 12",emoji
1112040071,0.27,1.50,no change,evening,1,1,4,1,1,iPhone客户端: 4,"emoji, pictures"
2481757111,7.27,4.50,increase,evening,34,62,93,30,36,"Android: 7, iPhone 6: 2, 联想智能设备: 1, iPhone客户端: 7, 专用老年机: 1, 网络邻居: 38",emoji
1311751174,0.45,1.50,increase,morning,4,4,2,2,2,"iPhone 12 Pro Max: 1, iPhone客户端: 6","emoji, pictures"
6073681159,45.32,6.50,increase,evening,230,350,417,4,6,Redmi K50 至尊版: 4,"emoji, pictures"
1585095283,0.08,1.00,no change,evening,0,0,1,0,0,iPhone: 1,none
1784537661,0.69,1.50,increase,evening,1,6,11,4,11,None,emoji
6405349089,44.86,6.50,increase,evening,292,337,358,46,47,"几滴云: 748, iPhone 11: 2","emoji, pictures"
7464560937,28.58,6.00,increase,afternoon,223,408,112,97,100,iPhone 13 Pro Max: 1,"emoji, pictures"
2039027772,0.23,1.00,no change,afternoon,0,3,2,4,4,"iPhone 15 Pro Max: 4, 会员特权专用: 1","emoji, pictures"
3937784720,0.73,1.50,decrease,afternoon,4,9,3,10,11,iPhone 15 Pro Max: 16,"emoji, pictures"
1654788554,0.22,1.00,no change,evening,1,0,1,0,0,iPhone 15: 1,none
7470196136,0.65,1.00,decrease,evening,6,3,8,3,7,None,"emoji, pictures"
3341360690,5.27,4.00,increase,afternoon,51,62,24,22,27,"HUAWEI Mate 40 Pro: 16, iPhone X: 14, 会员特权专用: 1","emoji, pictures"
7262819693,1.41,2.00,decrease,afternoon,5,17,9,18,18,iPhone 14 Pro: 30,"emoji, pictures"
5800465496,0.50,1.00,decrease,evening,1,1,11,5,6,iPhone客户端: 13,"emoji, pictures"
5272671525,45.32,4.00,increase,afternoon,106,453,438,3,3,None,"emoji, pictures"
1663355705,0.32,1.50,decrease,afternoon,1,4,2,2,2,"OPPO Find X7 Ultra: 4, iPhone客户端: 2","emoji, pictures"
1707047377,0.44,1.50,increase,afternoon,1,5,2,3,3,华为 Mate X5 典藏版: 8,"emoji, pictures"
6586733996,47.31,5.00,increase,evening,320,427,483,306,314,几滴云: 604,emoji
5780592127,0.11,1.00,no change,evening,0,0,1,0,0,None,none
1111681197,37.86,4.00,increase,evening,260,247,326,209,258,"iPhone 15 Pro: 555, HUAWEI Mate 60 Pro: 1, vivo X Fold3 Pro: 5, Apple Vision Pro: 1, iPhone客户端: 16, HUAWEI Pura 70 Ultra: 55, 星球视频PC版: 1, 点评: 2",emoji
5262686616,12.65,6.50,increase,morning,149,134,46,51,54,iPhone客户端: 6,"emoji, pictures"
2824142045,0.12,1.00,no change,morning,1,1,1,1,1,"iPhone: 1, iPhone客户端: 1","emoji, pictures"
1904947977,63.23,6.50,increase,evening,341,457,593,278,423,iPhone 13 Pro: 7,emoji
1440021635,42.23,6.00,decrease,afternoon,183,198,168,103,122,"iPhone 11: 500, iPad Pro: 5",emoji
3986147355,68.62,5.50,increase,evening,270,208,414,246,271,iPhone 14 Pro Max: 22,emoji
1747363794,1.08,1.50,increase,evening,2,13,13,20,21,iPhone 14: 21,"emoji, pictures"
6179910929,70.73,5.00,increase,evening,347,415,794,0,185,None,emoji
1753057302,2.31,2.50,decrease,evening,17,17,26,29,42,None,emoji
2162476173,0.33,1.00,increase,morning,4,1,1,6,6,None,"emoji, pictures"
2515630822,0.17,1.00,no change,afternoon,0,2,1,3,3,iPhone客户端: 3,"emoji, pictures"
5382742539,2.88,3.00,increase,evening,14,26,35,30,33,"iPhone 14 Pro Max: 19, iPhone客户端: 26, QQ音乐: 1, 网易云音乐: 1","emoji, pictures"
2850809427,1.88,2.00,decrease,afternoon,7,30,12,15,43,None,emoji
6517767110,0.11,1.00,no change,evening,0,0,1,0,0,None,none
2834480301,23.69,6.50,increase,afternoon,271,293,52,58,71,None,emoji
1280761142,0.85,1.50,increase,evening,6,8,8,17,17,None,"emoji, pictures"
1263625762,0.06,1.00,no change,evening,0,0,1,0,0,None,none
1658768790,2.92,2.00,increase,evening,19,26,31,39,39,"iPhone 15 Pro Max: 31, 点评: 9, iPhone 13 Pro: 32","emoji, pictures"
3449887972,0.59,1.00,increase,morning,9,3,1,11,13,None,"emoji, pictures"
2070213285,106.31,6.50,increase,morning,980,975,809,1121,1170,None,emoji
5632498454,39.46,6.00,increase,afternoon,242,402,382,598,614,"为你写的情诗: 150, iPhone 15 Pro Max: 14, 尊嘟超爱你: 835, 粉丝红包: 5",emoji
1664462475,1.00,2.50,increase,afternoon,4,17,5,2,2,iPhone客户端: 25,"emoji, pictures"
2307953755,0.94,1.50,increase,evening,2,3,12,7,10,"体育博主动态: 1, iPhone 12 Pro Max: 3","emoji, pictures"
2182143052,0.11,1.00,no change,evening,0,0,1,1,1,iPhone 14 Pro: 1,"emoji, pictures"
3944677098,3.08,3.00,increase,afternoon,14,40,26,45,61,"☀️✨iPhone 15 Pro Max: 56, iPhone客户端: 3",emoji
1726121652,0.09,1.00,no change,evening,0,1,1,1,1,"华为MateRS保时捷设计: 1, HUAWEI Mate X2: 1","emoji, pictures"
2647240997,0.06,1.00,no change,evening,0,0,1,0,0,None,none
6321253496,1.62,1.50,decrease,evening,14,13,15,18,21,iPhone客户端: 12,"emoji, pictures"
1847582585,62.82,7.00,increase,afternoon,453,729,200,401,821,HUAWEI Mate 40 Pro: 22,emoji
2299274813,37.23,6.50,increase,morning,409,343,216,561,853,"邓棋元iPhone 13 Pro Max: 61, 邓棋元的iPhone 13 Pro Max: 3, 鏖战之法iPhone 8 Plus（银色）: 65, 荷尔蒙爆发三星 GALAXY Note8: 3, 潘驴邓小闲HarmonyOS设备: 4, 专题互动: 1",emoji
3070751567,31.38,7.00,increase,afternoon,221,298,297,26,32,"史学君HarmonyOS设备: 490, 史学君的Android: 317",emoji
1801963240,0.45,1.00,decrease,evening,0,5,5,6,7,iPhone 13 Pro Max: 5,"emoji, pictures"
7522802049,1.31,1.50,decrease,morning,20,3,11,3,20,"Android客户端: 3, 小米手机: 6",emoji
2608693591,28.00,7.00,decrease,evening,257,186,285,114,521,"iPhone 14 Pro: 18, iPhone 11: 129, iPhone 14: 207, 喜马拉雅: 1",emoji
5143870621,50.19,6.00,increase,afternoon,159,705,441,723,728,"iPhone 12 Pro Max: 13, iPhone 14 Pro: 9, iPhone 14: 5, iPhone 11: 56, iPhone 14 Pro Max: 1, iPad air: 83","emoji, pictures"
2524020455,4.73,3.50,increase,evening,10,19,94,78,84,"iPhone XS Max: 119, 会员特权专用: 1",emoji
1895548484,1.31,1.50,increase,evening,3,6,25,14,22,iPhone 12 Pro Max: 33,emoji
5997871143,1.08,2.00,increase,afternoon,5,14,9,6,9,"iPhone 15 Pro: 10, 小宇宙FM: 1","emoji, pictures"
5186027114,31.82,6.50,decrease,afternoon,26,355,319,38,198,"iPhone 14 Pro: 182, iPhone 13: 28",emoji
1800363574,0.88,1.00,decrease,afternoon,6,12,5,14,18,"iPhone 13 Pro Max: 1, iPhone客户端: 20","emoji, pictures"
1978420281,2.73,2.50,decrease,evening,11,22,38,43,60,None,emoji
1227467604,19.23,6.50,decrease,evening,68,120,235,147,149,"iPhone客户端: 151, 点评: 3","emoji, pictures"
2644298361,0.85,1.50,decrease,afternoon,0,12,10,21,21,iPhone 14 Pro Max: 6,"emoji, pictures"
5852382124,39.35,5.00,increase,evening,296,187,540,124,197,粉丝红包: 2,emoji
1950999631,1.54,2.00,decrease,morning,16,8,16,17,31,iPhone 14 Pro Max: 12,emoji
7389888960,0.05,1.00,no change,afternoon,0,1,0,0,0,None,none
2089358175,36.50,5.50,increase,afternoon,312,458,179,298,395,"iPhone 15 Pro: 44, iPhone 12 Pro: 8, iPhone 15 Pro Max: 20, OPPO Find N3 Flip: 5, 荣耀50 Pro 5G: 8, Redmi K40: 12, iPhone 13 mini: 7, HUAWEI Mate 40E Pro: 8, 微公益: 1, Android: 4, iPhone 11: 3, iPhone 12: 2",emoji
1890225043,3.81,3.00,increase,afternoon,23,51,25,43,48,iPhone 8 Plus: 2,"emoji, pictures"
5345033056,2.85,2.00,increase,afternoon,11,46,17,27,27,Redmi 9A: 2,"emoji, pictures"
5387043818,0.15,1.00,no change,evening,1,1,2,3,3,iPhone客户端: 4,"emoji, pictures"
6477533728,10.46,6.00,increase,afternoon,103,118,51,188,192,"微公益: 4, 粉丝订阅: 1","emoji, pictures"
1311638860,0.35,2.50,increase,evening,1,0,8,1,2,None,"emoji, pictures"
2610020434,0.31,1.00,no change,morning,5,1,2,0,1,iPhone: 1,"emoji, pictures"
6397645968,9.19,4.50,increase,afternoon,108,112,19,175,197,"iQOO 12 内外出众: 1, iPhone 12 Pro Max: 7, iPhone 12: 3",emoji
2462139944,67.41,6.50,increase,afternoon,344,582,557,352,403,"MOONDROP MIAD01: 14, iPhone 11: 152",emoji
5155570561,68.81,5.50,increase,evening,295,571,923,1110,1111,几滴云: 1264,"emoji, pictures"
6385274926,0.11,1.00,no change,afternoon,0,1,0,0,1,iPhone客户端: 1,"emoji, pictures"
1549364094,3.46,2.50,decrease,evening,12,26,52,30,54,iPhone 13: 1,emoji
1216431741,46.58,6.00,increase,afternoon,387,511,313,701,729,None,emoji
6790611146,4.35,2.50,decrease,afternoon,14,92,7,13,20,None,emoji
1990821721,62.27,6.50,increase,afternoon,352,526,492,486,532,iPhone客户端: 1131,emoji
1822300613,2.12,2.00,increase,afternoon,22,27,6,8,8,Android: 54,"emoji, pictures"
3165467107,8.41,5.50,increase,evening,16,79,90,89,142,iPhone客户端: 47,emoji
2273150825,0.06,1.00,no change,evening,0,0,1,0,0,None,none
5997871169,38.54,5.00,increase,afternoon,201,531,270,413,999,iPhone 12: 52,emoji
5994946077,3.23,2.50,increase,afternoon,15,44,25,47,50,互动集卡: 1,"emoji, pictures"
2550010642,0.95,1.50,decrease,afternoon,1,13,7,5,6,"iPhone 14: 2, 正版陈胖子iPhone客户端: 18","emoji, pictures"
5286997142,0.14,1.00,decrease,afternoon,0,2,1,0,0,iPhone客户端: 1,none
1222430350,8.77,4.50,increase,afternoon,45,76,72,54,56,"小米11 青春版: 136, 哔哩哔哩移动客户端: 16","emoji, pictures"
6124642021,49.18,7.00,increase,afternoon,266,570,246,5,5,None,"emoji, pictures"
1825573943,0.59,2.00,increase,evening,2,3,8,4,5,"体育博主动态: 2, iPhone客户端: 1","emoji, pictures"
1403775341,7.38,4.00,increase,evening,40,60,92,18,109,"iPhone 13 Pro Max: 50, HUAWEI Mate30 Pro 5G: 15, iPad mini: 9",emoji
67219571,31.88,7.00,decrease,morning,342,295,192,174,175,"HUAWEI Pura 70 Pro+: 163, HUAWEI P30 Pro: 644","emoji, pictures"
2111083372,0.85,1.00,decrease,afternoon,5,14,3,16,16,None,"emoji, pictures"
6333383887,4.23,4.00,increase,morning,40,38,15,39,42,"iPhone 12: 3, iPhone 14 Pro Max: 1","emoji, pictures"
2731728324,3.22,2.50,decrease,evening,10,6,13,14,17,iPhone 14 Pro Max: 17,"emoji, pictures"
1788646881,24.85,6.50,decrease,evening,193,193,260,179,186,iPhone 14 Pro: 633,emoji
6993746357,0.22,1.00,no change,morning,2,0,0,0,0,iPhone客户端: 2,none
1915979291,3.54,2.50,decrease,evening,16,32,44,14,14,HUAWEI Mate 60 Pro: 45,"emoji, pictures"
2470660123,1.50,2.00,increase,evening,3,3,33,27,27,"iPhone 14 Pro Max: 12, iPhone 15 Pro Max: 25, 网易云音乐: 1","emoji, pictures"
6362632222,56.59,6.50,increase,afternoon,416,433,396,59,60,OPPO Find X6 Pro: 1,"emoji, pictures"
7915185748,0.33,1.00,decrease,morning,5,1,0,2,3,None,"emoji, pictures"
6395502502,7.55,4.00,decrease,morning,66,57,43,25,25,"iPhone客户端: 31, 一加 Ace 2: 11, 几滴云: 1, Xiaomi MIX Fold 2: 29, 荣耀80 5G: 2","emoji, pictures"
1280687943,39.35,6.50,increase,evening,58,461,504,784,826,"吃瓜积极分子: 853, 点评: 1, 想入非非的iPhone X: 2",emoji
1973634817,40.42,6.50,increase,afternoon,362,536,153,41,55,"三星Galaxy S22: 37, iPhone 14 Plus: 31, iPhone 12 Pro Max: 37",emoji
1736204084,35.08,6.00,increase,evening,82,371,459,197,300,"iPhone客户端: 847, 粉丝订阅VPlus: 1, 会员特权专用: 2, iPhone 14 Pro Max: 59, 粉丝订阅: 1",emoji
5963838203,37.77,5.50,increase,afternoon,210,535,237,19,947,None,emoji
5314733290,0.08,1.00,no change,evening,0,0,1,0,0,None,none
6613368033,31.54,4.50,decrease,evening,37,247,536,415,510,"iPhone 14 Pro Max: 203, iPhone 15 Pro Max: 185, iPhone 14: 6, iPhone 12: 388, OPPO Reno5 K 5G: 6, 红人淘: 1",emoji
7317412726,7.77,3.50,increase,afternoon,46,104,52,32,49,iPhone 13: 39,emoji
5979086771,1.36,3.00,increase,evening,4,12,14,29,29,"iPhone 15 Pro: 26, iPhone XS Max: 2, iPhone客户端: 2","emoji, pictures"
2959224707,0.45,1.00,increase,evening,0,3,7,8,8,iPhone 14 Pro Max: 8,"emoji, pictures"
2583912464,2.58,2.50,decrease,evening,9,26,32,63,63,"iPhone 13 Pro Max: 3, iPhone 8 Plus: 2","emoji, pictures"
1792951112,1.73,2.00,decrease,morning,21,7,10,13,13,None,"emoji, pictures"
7768333140,38.15,5.00,increase,evening,2,34,956,14,44,None,emoji
5943595658,77.73,6.00,increase,morning,646,584,480,138,227,None,emoji
6408414755,3.23,2.00,increase,afternoon,23,34,27,21,22,"iPhone 15 Pro Max: 2, 微公益动态: 1","emoji, pictures"
2978548182,3.00,2.50,decrease,afternoon,26,31,21,41,48,"iPhone 15 Pro: 1, iPhone 15 Pro Max: 1",emoji
1803850763,1.96,2.00,decrease,evening,7,18,26,34,36,None,"emoji, pictures"
2978187911,0.08,1.00,no change,evening,0,0,1,0,0,None,none
7904750544,1.55,1.50,decrease,morning,23,10,1,9,10,iPhone 13 Pro: 13,"emoji, pictures"
2393541445,8.81,6.50,decrease,evening,23,79,127,41,85,None,emoji
